iter	Passed	Remaining
1665	139786	111930
1666	139875	111849
1667	139952	111760
1668	140036	111676
1669	140120	111592
1670	140202	111507
1671	140288	111425
1672	140372	111341
1673	140451	111253
1674	140525	111161
1675	140592	111064
1676	140672	110978
1677	140752	110890
1678	140840	110810
1679	140923	110725
1680	141004	110639
1681	141085	110553
1682	141165	110466
1683	141248	110381
1684	141339	110303
1685	141425	110221
1686	141502	110132
1687	141588	110049
1688	141676	109969
1689	141748	109876
1690	141831	109791
1691	141938	109725
1692	142025	109643
1693	142109	109560
1694	142193	109476
1695	142290	109402
1696	142369	109314
1697	142446	109225
1698	142520	109134
1699	142597	109045
1700	142680	108960
1701	142759	108873
1702	142840	108787
1703	142916	108696
1704	142999	108612
1705	143079	108525
1706	143155	108436
1707	143237	108350
1708	143337	108278
1709	143416	108191
1710	143498	108106
1711	143580	108020
1712	143657	107932
1713	143756	107859
1714	143835	107772
1715	143909	107680
1716	143985	107590
1717	144068	107506
1718	144154	107424
1719	144239	107341
1720	144338	107268
1721	144433	107192
1722	144513	107105
1723	144591	107017
1724	144674	106933
1725	144738	106834
1726	144822	106751
1727	144905	106666
1728	144987	106581
1729	145072	106498
1730	145150	106410
1731	145233	106325
1732	145323	106246
1733	145399	106156
1734	145486	106075
1735	145550	105976
1736	145630	105889
1737	145710	105803
1738	145798	105722
1739	145871	105631
1740	145949	105542
1741	146028	105456
1742	146111	105371
1743	146187	105281
1744	146279	105203
1745	146367	105122
1746	146449	105037
1747	146535	104955
1748	146610	104865
1749	146690	104778
1750	146769	104691
1751	146849	104605
1752	146926	104516
1753	147010	104432
1754	147088	104344
1755	147166	104257
1756	147248	104171
1757	147326	104083
1758	147404	103996
1759	147482	103907
1760	147566	103824
1761	147647	103738
1762	147729	103653
1763	147811	103568
1764	147890	103481
1765	147969	103394
1766	148055	103312
1767	148141	103230
1768	148223	103144
1769	148316	103067
1770	148402	102985
1771	148481	102898
1772	148569	102817
1773	148647	102729
1774	148720	102637
1775	148806	102555
1776	148892	102473
1777	148971	102386
1778	149051	102299
1779	149126	102210
1780	149217	102131
1781	149310	102053
1782	149385	101964
1783	149459	101873
1784	149543	101789
1785	149623	101703
1786	149711	101622
1787	149786	101533
1788	149867	101447
1789	149952	101364
1790	150030	101277
1791	150104	101186
1792	150187	101102
1793	150278	101023
1794	150366	100942
1795	150435	100848
1796	150530	100772
1797	150611	100686
1798	150685	100596
1799	150763	100508
1800	150845	100423
1801	150930	100341
1802	151013	100257
1803	151095	100172
1804	151183	100091
1805	151269	100008
1806	151363	99931
1807	151444	99846
1808	151521	99758
1809	151600	99671
1810	151680	99584
1811	151763	99500
1812	151844	99414
1813	151924	99328
1814	152002	99241
1815	152083	99155
1816	152165	99071
1817	152250	98987
1818	152340	98908
1819	152419	98821
1820	152496	98733
1821	152566	98640
1822	152661	98563
1823	152746	98481
1824	152832	98398
1825	152919	98317
1826	152991	98226
1827	153069	98138
1828	153155	98056
1829	153253	97981
1830	153350	97906
1831	153433	97821
1832	153510	97734
1833	153586	97645
1834	153667	97560
1835	153753	97477
1836	153838	97394
1837	153914	97305
1838	153996	97221
1839	154060	97125
1840	154145	97041
1841	154235	96962
1842	154335	96888
1843	154419	96805
1844	154501	96720
1845	154579	96632
1846	154658	96546
1847	154740	96461
1848	154821	96375
1849	154898	96288
1850	154969	96196
1851	155063	96119
1852	155140	96031
1853	155218	95944
1854	155312	95866
1855	155387	95777
1856	155473	95695
1857	155550	95607
1858	155646	95531
1859	155729	95447
1860	155813	95363
1861	155894	95278
1862	155981	95196
1863	156057	95107
1864	156145	95027
1865	156238	94948
1866	156324	94866
1867	156406	94781
1868	156489	94697
1869	156568	94611
1870	156653	94527
1871	156732	94441
1872	156813	94356
1873	156893	94269
1874	156967	94180
1875	157042	94091
1876	157116	94002
1877	157195	93915
1878	157284	93835
1879	157366	93750
1880	157443	93662
1881	157522	93575
1882	157602	93490
1883	157680	93403
1884	157759	93316
1885	157852	93238
1886	157938	93156
1887	158013	93067
1888	158101	92986
1889	158180	92899
1890	158283	92827
1891	158378	92750
1892	158461	92666
1893	158543	92581
1894	158629	92498
1895	158706	92411
1896	158784	92324
1897	158859	92235
1898	158943	92152
1899	159025	92067
1900	159098	91977
1901	159172	91888
1902	159269	91812
1903	159348	91725
1904	159431	91641
1905	159505	91552
1906	159585	91466
1907	159667	91382
1908	159751	91298
1909	159839	91217
1910	159919	91131
1911	159996	91044
1912	160082	90961
1913	160158	90873
1914	160252	90796
1915	160336	90712
1916	160414	90625
1917	160494	90539
1918	160575	90454
1919	160656	90369
1920	160749	90291
1921	160827	90204
1922	160921	90125
1923	160997	90037
1924	161073	89950
1925	161153	89864
1926	161244	89784
1927	161378	89729
1928	161475	89652
1929	161550	89564
1930	161628	89477
1931	161711	89393
1932	161802	89313
1933	161881	89227
1934	161958	89139
1935	162039	89054
1936	162121	88969
1937	162208	88888
1938	162295	88806
1939	162374	88719
1940	162455	88635
1941	162550	88557
1942	162631	88472
1943	162710	88386
1944	162795	88303
1945	162890	88225
1946	162972	88140
1947	163061	88060
1948	163139	87972
1949	163235	87895
1950	163326	87816
1951	163403	87728
1952	163479	87641
1953	163553	87552
1954	163628	87463
1955	163707	87377
1956	163785	87291
1957	163863	87204
1958	163941	87117
1959	164024	87033
1960	164099	86945
1961	164182	86860
1962	164272	86780
1963	164360	86699
1964	164429	86608
1965	164513	86524
1966	164582	86433
1967	164660	86346
1968	164741	86261
1969	164835	86182
1970	164914	86096
1971	164993	86010
1972	165074	85925
1973	165148	85836
1974	165243	85759
1975	165330	85677
1976	165411	85592
1977	165491	85506
1978	165562	85416
1979	165644	85332
1980	165730	85249
1981	165811	85164
1982	165891	85079
1983	165974	84994
1984	166048	84906
1985	166129	84821
1986	166218	84740
1987	166310	84660
1988	166394	84577
1989	166483	84496
1990	166568	84413
1991	166654	84331
1992	166729	84243
1993	166811	84158
1994	166884	84069
1995	166963	83983
1996	167045	83899
1997	167130	83816
1998	167209	83730
1999	167297	83648
2000	167380	83564
2001	167458	83478
2002	167538	83392
2003	167622	83309
2004	167700	83222
2005	167794	83144
2006	167878	83060
2007	167953	82972
2008	168035	82888
2009	168118	82804
2010	168211	82725
2011	168296	82642
2012	168375	82556
2013	168446	82466
2014	168523	82380
2015	168618	82302
2016	168698	82216
2017	168779	82131
2018	168854	82043
2019	168941	81961
2020	169018	81874
2021	169093	81787
2022	169172	81700
2023	169265	81622
2024	169349	81538
2025	169435	81456
2026	169506	81366
2027	169587	81281
2028	169672	81198
2029	169753	81113
2030	169824	81023
2031	169903	80938
2032	169982	80852
2033	170063	80767
2034	170144	80682
2035	170244	80606
2036	170326	80522
2037	170410	80439
2038	170487	80352
2039	170571	80268
2040	170649	80182
2041	170734	80099
2042	170811	80012
2043	170890	79927
2044	170968	79841
2045	171046	79754
2046	171124	79668
2047	171213	79587
2048	171290	79500
2049	171373	79416
2050	171458	79334
2051	171528	79243
2052	171614	79161
2053	171695	79076
2054	171768	78988
2055	171848	78903
2056	171926	78817
2057	172005	78731
2058	172078	78643
2059	172155	78556
2060	172245	78475
2061	172339	78397
2062	172422	78312
2063	172507	78230
2064	172585	78144
2065	172666	78059
2066	172750	77975
2067	172825	77888
2068	172908	77804
2069	172991	77721
2070	173074	77637
2071	173167	77557
2072	173262	77479
2073	173340	77393
2074	173417	77306
2075	173500	77222
2076	173578	77136
2077	173657	77051
2078	173735	76965
2079	173818	76881
2080	173897	76795
2081	173977	76710
2082	174057	76625
2083	174138	76540
2084	174236	76463
2085	174319	76379
2086	174405	76297
2087	174478	76208
2088	174563	76125
2089	174649	76043
2090	174741	75963
2091	174819	75877
2092	174906	75795
2093	174979	75707
2094	175054	75620
2095	175134	75534
2096	175237	75459
2097	175317	75375
2098	175416	75297
2099	175500	75214
2100	175585	75131
2101	175666	75046
2102	175751	74963
2103	175829	74877
2104	175906	74791
2105	175986	74706
2106	176070	74623
2107	176162	74543
2108	176252	74462
2109	176336	74379
2110	176421	74295
2111	176501	74210
2112	176585	74127
2113	176672	74045
2114	176756	73961
2115	176841	73878
2116	176941	73802
2117	177019	73716
2118	177094	73629
2119	177192	73551
2120	177272	73466
2121	177346	73379
2122	177432	73296
2123	177515	73212
2124	177589	73125
2125	177670	73040
2126	177767	72962
2127	177849	72878
2128	177929	72793
2129	178008	72707
2130	178089	72622
2131	178174	72540
2132	178281	72465
2133	178360	72380
2134	178438	72294
2135	178517	72209
2136	178602	72126
2137	178676	72038
2138	178762	71956
2139	178834	71868
2140	178932	71790
2141	179016	71707
2142	179102	71624
2143	179202	71547
2144	179295	71467
2145	179386	71386
2146	179477	71305
2147	179557	71221
2148	179639	71136
2149	179717	71051
2150	179802	70967
2151	179889	70885
2152	179967	70800
2153	180050	70716
2154	180138	70634
2155	180225	70552
2156	180304	70466
2157	180385	70381
2158	180461	70295
2159	180533	70207
2160	180616	70123
2161	180701	70040
2162	180780	69955
2163	180854	69868
2164	180930	69781
2165	181010	69696
2166	181090	69611
2167	181183	69531
2168	181266	69447
2169	181352	69365
2170	181427	69278
2171	181541	69206
2172	181639	69128
2173	181719	69043
2174	181804	68960
2175	181883	68874
2176	181967	68791
2177	182053	68709
2178	182152	68631
2179	182249	68552
2180	182328	68467
2181	182411	68383
2182	182494	68299
2183	182571	68213
2184	182670	68135
2185	182749	68050
2186	182828	67965
2187	182903	67878
2188	182983	67793
2189	183063	67708
2190	183157	67628
2191	183239	67544
2192	183321	67460
2193	183396	67373
2194	183472	67287
2195	183553	67202
2196	183636	67118
2197	183714	67033
2198	183794	66948
2199	183870	66861
2200	183954	66778
2201	184039	66695
2202	184122	66611
2203	184213	66530
2204	184327	66458
2205	184400	66370
2206	184478	66285
2207	184559	66200
2208	184642	66116
2209	184734	66036
2210	184811	65950
2211	184894	65866
2212	184983	65785
2213	185060	65698
2214	185151	65618
2215	185234	65534
2216	185314	65449
2217	185388	65362
2218	185465	65276
2219	185541	65190
2220	185613	65102
2221	185691	65017
2222	185776	64933
2223	185851	64847
2224	185931	64762
2225	186011	64677
2226	186110	64599
2227	186203	64519
2228	186275	64431
2229	186357	64347
2230	186434	64261
2231	186520	64179
2232	186604	64095
2233	186693	64013
2234	186768	63927
2235	186845	63841
2236	186923	63756
2237	187010	63673
2238	187093	63590
2239	187188	63510
2240	187266	63424
2241	187349	63341
2242	187429	63256
2243	187522	63176
2244	187618	63096
2245	187691	63009
2246	187765	62922
2247	187847	62838
2248	187931	62755
2249	188008	62669
2250	188085	62583
2251	188178	62503
2252	188255	62417
2253	188335	62332
2254	188414	62247
2255	188497	62163
2256	188580	62080
2257	188662	61996
2258	188745	61912
2259	188829	61828
2260	188912	61745
2261	188995	61661
2262	189070	61575
2263	189163	61494
2264	189249	61412
2265	189327	61326
2266	189402	61240
2267	189483	61155
2268	189568	61072
2269	189651	60989
2270	189728	60903
2271	189803	60817
2272	189879	60731
2273	189968	60649
2274	190053	60566
2275	190147	60486
2276	190230	60402
2277	190305	60316
2278	190383	60231
2279	190459	60145
2280	190539	60060
2281	190629	59978
2282	190716	59896
2283	190797	59812
2284	190877	59727
2285	190962	59644
2286	191044	59560
2287	191129	59477
2288	191219	59395
2289	191303	59312
2290	191392	59230
2291	191468	59144
2292	191549	59060
2293	191635	58977
2294	191713	58892
2295	191802	58810
2296	191881	58725
2297	191966	58642
2298	192049	58558
2299	192142	58478
2300	192228	58395
2301	192303	58309
2302	192383	58224
2303	192475	58143
2304	192549	58057
2305	192634	57974
2306	192707	57887
2307	192787	57802
2308	192864	57717
2309	192934	57629
2310	193007	57543
2311	193086	57458
2312	193195	57382
2313	193276	57298
2314	193362	57215
2315	193442	57130
2316	193526	57047
2317	193607	56963
2318	193691	56879
2319	193773	56795
2320	193861	56713
2321	193943	56629
2322	194019	56543
2323	194105	56460
2324	194202	56381
2325	194283	56297
2326	194357	56210
2327	194443	56128
2328	194539	56048
2329	194624	55964
2330	194704	55880
2331	194787	55796
2332	194886	55717
2333	194963	55632
2334	195042	55547
2335	195134	55466
2336	195221	55383
2337	195298	55298
2338	195385	55215
2339	195467	55131
2340	195543	55046
2341	195622	54961
2342	195697	54875
2343	195783	54792
2344	195867	54709
2345	195948	54624
2346	196048	54545
2347	196140	54465
2348	196224	54381
2349	196301	54296
2350	196399	54216
2351	196487	54134
2352	196574	54051
2353	196656	53967
2354	196737	53883
2355	196825	53801
2356	196902	53715
2357	196981	53631
2358	197063	53547
2359	197160	53467
2360	197241	53383
2361	197320	53298
2362	197398	53213
2363	197476	53128
2364	197555	53043
2365	197647	52962
2366	197721	52876
2367	197791	52789
2368	197873	52704
2369	197953	52620
2370	198035	52536
2371	198126	52455
2372	198206	52370
2373	198284	52285
2374	198367	52201
2375	198458	52120
2376	198534	52034
2377	198617	51951
2378	198693	51865
2379	198765	51779
2380	198846	51695
2381	198924	51610
2382	199008	51526
2383	199088	51442
2384	199174	51359
2385	199261	51276
2386	199343	51192
2387	199420	51107
2388	199508	51025
2389	199585	50940
2390	199669	50856
2391	199750	50772
2392	199832	50688
2393	199908	50603
2394	199982	50517
2395	200064	50433
2396	200157	50352
2397	200230	50266
2398	200315	50183
2399	200388	50097
2400	200483	50016
2401	200567	49933
2402	200638	49846
2403	200723	49763
2404	200808	49680
2405	200889	49596
2406	200974	49512
2407	201058	49429
2408	201161	49350
2409	201239	49266
2410	201327	49183
2411	201419	49102
2412	201511	49020
2413	201590	48936
2414	201667	48851
2415	201749	48767
2416	201821	48681
2417	201912	48599
2418	201993	48515
2419	202073	48430
2420	202170	48350
2421	202250	48266
2422	202332	48182
2423	202408	48097
2424	202539	48024
2425	202616	47939
2426	202698	47855
2427	202782	47772
2428	202859	47687
2429	202949	47605
2430	203030	47521
2431	203112	47437
2432	203264	47369
2433	203375	47292
2434	203488	47216
2435	203618	47143
2436	203735	47067
2437	203917	47006
2438	204071	46939
2439	204224	46871
2440	204338	46794
2441	204458	46718
2442	204597	46647
2443	204717	46572
2444	204837	46496
2445	204936	46416
2446	205057	46341
2447	205179	46265
2448	205275	46184
2449	205365	46102
2450	205471	46023
2451	205561	45941
2452	205656	45859
2453	205759	45780
2454	205848	45697
2455	205927	45612
2456	206008	45528
2457	206095	45444
2458	206193	45364
2459	206313	45288
2460	206423	45210
2461	206535	45132
2462	206625	45049
2463	206704	44965
2464	206792	44882
2465	206878	44798
2466	206954	44712
2467	207031	44627
2468	207134	44547
2469	207216	44463
2470	207307	44380
2471	207382	44295
2472	207466	44211
2473	207548	44127
2474	207631	44043
2475	207711	43958
2476	207785	43872
2477	207864	43787
2478	207951	43704
2479	208027	43618
2480	208127	43538
2481	208215	43455
2482	208298	43371
2483	208388	43288
2484	208483	43206
2485	208565	43122
2486	208653	43039
2487	208745	42957
2488	208831	42873
2489	208915	42789
2490	209000	42706
2491	209086	42622
2492	209174	42539
2493	209256	42455
2494	209334	42370
2495	209418	42286
2496	209495	42201
2497	209577	42116
2498	209665	42033
2499	209745	41949
2500	209824	41864
2501	209902	41779
2502	209982	41694
2503	210062	41609
2504	210156	41527
2505	210236	41443
2506	210319	41359
2507	210399	41274
2508	210487	41191
2509	210571	41107
2510	210654	41023
2511	210734	40938
2512	210812	40853
2513	210892	40769
2514	210977	40685
2515	211063	40602
2516	211159	40520
2517	211241	40436
2518	211329	40353
2519	211413	40269
2520	211492	40184
2521	211579	40101
2522	211660	40016
2523	211740	39932
2524	211818	39847
2525	211900	39762
2526	211988	39679
2527	212085	39598
2528	212177	39515
2529	212257	39431
2530	212344	39347
2531	212421	39262
2532	212507	39179
2533	212591	39095
2534	212675	39011
2535	212763	38928
2536	212847	38844
2537	212932	38760
2538	213016	38676
2539	213117	38596
2540	213194	38510
2541	213274	38426
2542	213353	38341
2543	213441	38258
2544	213523	38174
2545	213607	38090
2546	213684	38005
2547	213769	37921
2548	213849	37836
2549	213928	37752
2550	214014	37668
2551	214109	37586
2552	214187	37501
2553	214268	37417
2554	214348	37332
2555	214426	37247
2556	214502	37162
2557	214586	37078
2558	214670	36994
2559	214750	36910
2560	214799	36820
2561	214877	36735
2562	214959	36651
2563	215043	36567
2564	215136	36485
2565	215221	36401
2566	215301	36317
2567	215390	36233
2568	215479	36150
2569	215574	36068
2570	215650	35983
2571	215733	35899
2572	215817	35815
2573	215899	35731
2574	215980	35647
2575	216075	35565
2576	216163	35482
2577	216252	35399
2578	216335	35314
2579	216417	35230
2580	216490	35145
2581	216576	35061
2582	216660	34977
2583	216745	34893
2584	216827	34809
2585	216913	34726
2586	216978	34639
2587	217085	34559
2588	217167	34475
2589	217260	34392
2590	217337	34307
2591	217429	34224
2592	217512	34140
2593	217603	34058
2594	217688	33974
2595	217790	33893
2596	217875	33809
2597	217959	33725
2598	218045	33642
2599	218138	33559
2600	218227	33476
2601	218326	33395
2602	218409	33311
2603	218491	33226
2604	218578	33143
2605	218667	33060
2606	218743	32975
2607	218830	32891
2608	218912	32807
2609	218989	32722
2610	219084	32640
2611	219169	32556
2612	219254	32472
2613	219337	32388
2614	219427	32305
2615	219511	32221
2616	219594	32137
2617	219678	32053
2618	219762	31970
2619	219841	31885
2620	219926	31801
2621	220017	31718
2622	220113	31636
2623	220186	31551
2624	220276	31468
2625	220362	31384
2626	220450	31301
2627	220533	31217
2628	220619	31133
2629	220708	31050
2630	220790	30966
2631	220870	30881
2632	220961	30798
2633	221052	30715
2634	221139	30632
2635	221220	30547
2636	221308	30464
2637	221386	30379
2638	221468	30295
2639	221551	30211
2640	221634	30127
2641	221709	30042
2642	221794	29958
2643	221873	29874
2644	221953	29789
2645	222043	29706
2646	222134	29623
2647	222230	29541
2648	222369	29464
2649	222451	29380
2650	222535	29296
2651	222618	29212
2652	222704	29128
2653	222791	29045
2654	222875	28961
2655	222962	28877
2656	223054	28794
2657	223141	28711
2658	223219	28626
2659	223297	28541
2660	223378	28457
2661	223462	28373
2662	223541	28288
2663	223624	28204
2664	223712	28121
2665	223795	28037
2666	223882	27953
2667	223966	27869
2668	224063	27787
2669	224139	27702
2670	224220	27618
2671	224302	27534
2672	224393	27451
2673	224463	27365
2674	224548	27281
2675	224624	27196
2676	224705	27112
2677	224793	27028
2678	224880	26945
2679	224951	26859
2680	225045	26777
2681	225122	26692
2682	225213	26609
2683	225295	26525
2684	225374	26440
2685	225457	26356
2686	225541	26272
2687	225617	26187
2688	225693	26102
2689	225776	26018
2690	225859	25934
2691	225941	25850
2692	226033	25767
2693	226111	25683
2694	226186	25598
2695	226262	25513
2696	226351	25429
2697	226432	25345
2698	226507	25260
2699	226587	25176
2700	226668	25092
2701	226748	25007
2702	226831	24923
2703	226907	24839
2704	226990	24755
2705	227085	24672
2706	227174	24588
2707	227263	24505
2708	227344	24421
2709	227419	24336
2710	227506	24252
2711	227587	24168
2712	227671	24084
2713	227747	23999
2714	227838	23916
2715	227916	23832
2716	228006	23748
2717	228098	23665
2718	228181	23581
2719	228252	23496
2720	228340	23413
2721	228426	23329
2722	228502	23244
2723	228582	23160
2724	228665	23076
2725	228751	22992
2726	228835	22908
2727	228912	22824
2728	229001	22740
2729	229089	22657
2730	229177	22573
2731	229258	22489
2732	229343	22405
2733	229424	22321
2734	229505	22237
2735	229589	22153
2736	229674	22069
2737	229751	21985
2738	229836	21901
2739	229918	21817
2740	230019	21734
2741	230120	21652
2742	230198	21567
2743	230289	21484
2744	230370	21400
2745	230446	21315
2746	230529	21231
2747	230605	21147
2748	230689	21063
2749	230758	20978
2750	230841	20894
2751	230922	20809
2752	231019	20727
2753	231107	20643
2754	231187	20559
2755	231273	20475
2756	231360	20391
2757	231441	20307
2758	231529	20224
2759	231623	20141
2760	231718	20058
2761	231813	19975
2762	231900	19891
2763	231999	19808
2764	232096	19726
2765	232191	19643
2766	232275	19559
2767	232355	19474
2768	232442	19391
2769	232529	19307
2770	232609	19223
2771	232692	19139
2772	232766	19054
2773	232853	18970
2774	232933	18886
2775	233019	18802
2776	233103	18718
2777	233179	18634
2778	233260	18550
2779	233337	18465
2780	233425	18381
2781	233511	18298
2782	233595	18214
2783	233677	18130
2784	233775	18047
2785	233856	17963
2786	233937	17878
2787	234034	17796
2788	234117	17711
2789	234198	17627
2790	234277	17543
2791	234373	17460
2792	234464	17377
2793	234546	17292
2794	234625	17208
2795	234710	17124
2796	234787	17040
2797	234871	16956
2798	234962	16872
2799	235063	16790
2800	235146	16706
2801	235231	16622
2802	235304	16537
2803	235381	16453
2804	235470	16369
2805	235548	16285
2806	235625	16200
2807	235716	16117
2808	235799	16033
2809	235875	15948
2810	235965	15865
2811	236057	15781
2812	236141	15697
2813	236216	15613
2814	236299	15529
2815	236373	15444
2816	236458	15361
2817	236565	15278
2818	236662	15195
2819	236739	15111
2820	236818	15026
2821	236905	14942
2822	237003	14859
2823	237089	14776
2824	237171	14692
2825	237248	14607
2826	237337	14524
2827	237402	14438
2828	237488	14355
2829	237573	14271
2830	237650	14186
2831	237724	14102
2832	237812	14018
2833	237894	13934
2834	237986	13851
2835	238065	13766
2836	238147	13682
2837	238227	13598
2838	238312	13514
2839	238404	13431
2840	238490	13347
2841	238567	13263
2842	238656	13179
2843	238738	13095
2844	238826	13011
2845	238912	12927
2846	239005	12844
2847	239090	12760
2848	239165	12676
2849	239247	12591
2850	239331	12508
2851	239415	12424
2852	239495	12339
2853	239579	12255
2854	239666	12172
2855	239748	12088
2856	239823	12003
2857	239902	11919
2858	239989	11835
2859	240102	11753
2860	240182	11669
2861	240253	11584
2862	240341	11500
2863	240424	11416
2864	240502	11332
2865	240599	11249
2866	240683	11165
2867	240751	11080
2868	240849	10997
2869	240927	10913
2870	241028	10829
2871	241110	10745
2872	241194	10661
2873	241277	10577
2874	241364	10494
2875	241446	10410
2876	241533	10326
2877	241618	10242
2878	241704	10158
2879	241781	10074
2880	241860	9990
2881	241945	9906
2882	242051	9823
2883	242137	9739
2884	242224	9655
2885	242302	9571
2886	242387	9487
2887	242470	9403
2888	242561	9319
2889	242643	9235
2890	242766	9153
2891	242843	9068
2892	242927	8984
2893	243022	8901
2894	243102	8817
2895	243190	8733
2896	243274	8649
2897	243353	8565
2898	243439	8481
2899	243525	8397
2900	243609	8313
2901	243693	8229
2902	243775	8145
2903	243860	8061
2904	243946	7977
2905	244042	7894
2906	244127	7810
2907	244208	7725
2908	244291	7641
2909	244358	7557
2910	244440	7473
2911	244522	7389
2912	244606	7305
2913	244692	7221
2914	244774	7137
2915	244858	7053
2916	244945	6969
2917	245039	6885
2918	245117	6801
2919	245187	6717
2920	245284	6633
2921	245353	6549
2922	245438	6465
2923	245520	6381
2924	245605	6297
2925	245690	6213
2926	245776	6129
2927	245852	6045
2928	245932	5961
2929	246026	5877
2930	246116	5793
2931	246191	5709
2932	246279	5625
2933	246359	5541
2934	246455	5458
2935	246545	5374
2936	246629	5290
2937	246707	5206
2938	246783	5122
2939	246865	5038
2940	246951	4954
2941	247046	4870
2942	247126	4786
2943	247205	4702
2944	247293	4618
2945	247379	4534
2946	247461	4450
2947	247540	4366
2948	247624	4282
2949	247710	4198
2950	247790	4114
2951	247882	4030
2952	247973	3946
2953	248060	3862
2954	248146	3778
2955	248225	3694
2956	248301	3610
2957	248382	3526
2958	248472	3442
2959	248582	3359
2960	248657	3275
2961	248740	3191
2962	248826	3107
2963	248909	3023
2964	249008	2939
2965	249082	2855
2966	249177	2771
2967	249264	2687
2968	249340	2603
2969	249425	2519
2970	249504	2435
2971	249584	2351
2972	249666	2267
2973	249754	2183
2974	249838	2099
2975	249921	2015
2976	250019	1931
2977	250102	1847
2978	250205	1763
2979	250287	1679
2980	250366	1595
2981	250443	1511
2982	250524	1427
2983	250611	1343
2984	250689	1259
2985	250768	1175
2986	250850	1091
2987	250939	1007
2988	251035	923
2989	251115	839
2990	251195	755
2991	251274	671
2992	251361	587
2993	251447	503
2994	251526	419
2995	251630	335
2996	251721	251
2997	251804	167
2998	251883	83
2999	251976	0
